vb_vf_national_precinct_code,randomization_block,treatment
FL_WASHINGTON_08,1010,0
FL_BROWARD_00R024,2559,1
FL_MARION_4152,1556,0
FL_GULF_05,2239,0
FL_BREVARD_326,1383,0
FL_ESCAMBIA_090,1223,0
FL_HARDEE_01,1739,0
FL_TAYLOR_002,1193,1
FL_SARASOTA_521,1067,1
FL_LEON_4453,2072,0
FL_SARASOTA_525,1988,0
FL_PALM BEACH_3710,2106,1
FL_LEON_4157,2430,0
FL_PALM BEACH_5736,1732,1
FL_TAYLOR_014,71,1
FL_BROWARD_00Q041,2480,1
FL_PALM BEACH_7647,2547,1
FL_PALM BEACH_8862,1564,1
FL_PALM BEACH_5801,898,0
FL_PALM BEACH_8828,2574,0
FL_HILLSBOROUGH_854,2593,1
FL_WALTON_340,724,1
FL_LAFAYETTE_01,1529,0
FL_LEE_309,2332,0
FL_HENDRY_004,2743,1
FL_BREVARD_324,1040,0
FL_LEON_2363,2113,0
FL_BREVARD_229,1706,1
FL_BREVARD_430,448,0
FL_PALM BEACH_8846,271,1
FL_PALM BEACH_5727,2293,1
FL_PALM BEACH_6416,2698,1
FL_BRADFORD_11,1529,1
FL_PALM BEACH_8951,1415,0
FL_SARASOTA_211,1639,1
FL_LAKE_0370,2144,0
FL_PASCO_112,659,1
FL_LEON_1361,2440,1
FL_SANTA ROSA_11,299,1
FL_ESCAMBIA_040,342,1
FL_VOLUSIA_505,1169,0
FL_PUTNAM_05,1107,0
FL_VOLUSIA_809,1995,0
FL_PINELLAS_301,1571,1
FL_LEE_116,1284,1
FL_HOLMES_07,29,1
FL_LEON_5154,1516,1
FL_COLLIER_475,2196,0
FL_PALM BEACH_8699,1641,0
FL_VOLUSIA_623,2748,0
FL_PALM BEACH_7611,2708,0
FL_PUTNAM_33,2212,1
FL_HILLSBOROUGH_336,2735,0
FL_BREVARD_137,2423,0
FL_ESCAMBIA_072,1354,0
